"YEAR","Seas","Flt","Gender","Part","Ageerr","Lbin_lo","Lbin_hi","NUMTOWS","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15"
"1964","2","MOBILEGOFM","0","0","1","27","27","16","0","0","0","1","6","0","0","0","0","0","0","0","0","0","0"
"1983","2","MOBILEGOFM","0","0","1","27","27","118","0","0","6","144","3","1","0","0","0","0","0","0","0","0","0"
"1984","2","MOBILEGOFM","0","0","1","27","27","112","0","0","29","119","45","0","0","0","0","0","0","0","0","0","0"
"1970","2","MOBILEGOFM","0","0","1","27","27","26","0","0","6","144","262","94","13","0","0","0","0","0","0","0","0"
"1985","2","MOBILEGOFM","0","0","1","27","27","67","0","0","2","300","37","1","0","0","0","0","0","0","0","0","0"
"1988","2","MOBILEGOFM","0","0","1","27","27","45","0","0","0","21","122","6","0","0","0","0","0","0","0","0","0"
"1986","2","MOBILEGOFM","0","0","1","27","27","39","0","0","0","22","7","0","0","0","0","0","0","0","0","0","0"
"1975","2","MOBILEGOFM","0","0","1","27","27","59","0","0","2","56","98","0","0","0","0","0","0","0","0","0","0"
"1965","2","MOBILEGOFM","0","0","1","27","27","10","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0"
"1991","2","MOBILEGOFM","0","0","1","27","27","59","0","0","1","9","62","25","3","1","0","0","0","0","0","0","0"
"1990","2","MOBILEGOFM","0","0","1","27","27","66","0","0","0","32","33","9","3","0","0","0","0","0","0","0","0"
"1989","2","MOBILEGOFM","0","0","1","27","27","53","0","0","0","30","49","34","0","0","0","0","0","0","0","0","0"
"1967","2","MOBILEGOFM","0","0","1","27","27","22","0","0","0","5","5","1","0","0","0","0","0","0","0","0","0"
"1987","2","MOBILEGOFM","0","0","1","27","27","46","0","0","0","105","24","2","0","0","0","0","0","0","0","0","0"
"1971","2","MOBILEGOFM","0","0","1","27","27","17","0","0","0","2","140","36","0","0","0","0","0","0","0","0","0"
"1972","2","MOBILEGOFM","0","0","1","27","27","53","0","0","33","90","292","195","16","0","0","0","0","0","0","0","0"
"1979","2","MOBILEGOFM","0","0","1","27","27","55","0","0","19","159","10","0","0","0","0","0","0","0","0","0","0"
"1980","2","MOBILEGOFM","0","0","1","27","27","138","0","0","2","212","13","0","0","0","0","0","0","0","0","0","0"
"1973","2","MOBILEGOFM","0","0","1","27","27","41","0","0","18","11","7","0","0","0","0","0","0","0","0","0","0"
"2003","2","MOBILEGOFM","0","0","1","27","27","69","0","0","0","0","8","17","24","7","0","0","0","0","0","0","0"
"1978","2","MOBILEGOFM","0","0","1","27","27","197","0","0","9","103","51","0","0","0","0","0","0","0","0","0","0"
"2005","2","MOBILEGOFM","0","0","1","27","27","83","0","0","0","0","10","45","27","2","0","0","0","0","0","0","0"
"2007","2","MOBILEGOFM","0","0","1","27","27","57","0","0","0","0","9","39","17","0","0","0","0","0","0","0","0"
"2004","2","MOBILEGOFM","0","0","1","27","27","59","0","0","0","0","20","31","4","0","0","0","0","0","0","0","0"
"1999","2","MOBILEGOFM","0","0","1","27","27","135","0","0","0","0","0","10","45","10","1","0","0","0","0","0","0"
"1998","2","MOBILEGOFM","0","0","1","27","27","72","0","0","0","0","9","31","40","9","0","0","0","0","0","0","0"
"1994","2","MOBILEGOFM","0","0","1","27","27","40","0","0","0","0","2","21","45","9","0","0","0","0","0","0","0"
"2002","2","MOBILEGOFM","0","0","1","27","27","102","0","0","0","0","3","34","75","28","1","0","0","0","0","0","0"
"1997","2","MOBILEGOFM","0","0","1","27","27","138","0","0","0","0","2","85","103","7","1","0","0","0","0","0","0"
"1996","2","MOBILEGOFM","0","0","1","27","27","86","0","0","0","0","7","86","60","8","0","0","0","0","0","0","0"
"1995","2","MOBILEGOFM","0","0","1","27","27","95","0","0","0","0","0","31","97","57","2","0","0","0","0","0","0"
"2001","2","MOBILEGOFM","0","0","1","27","27","72","0","0","0","0","2","21","44","7","0","0","0","0","0","0","0"
"2000","2","MOBILEGOFM","0","0","1","27","27","103","0","0","0","0","6","61","30","4","0","0","0","0","0","0","0"
"2008","2","MOBILEGOFM","0","0","1","27","27","52","0","0","0","5","25","79","32","7","0","0","0","0","0","0","0"
"2009","2","MOBILEGOFM","0","0","1","27","27","45","0","0","0","1","7","24","35","5","1","0","0","0","0","0","0"
"2016","1","MOBILEGOFM","0","0","1","27","27","7","0","0","0","0","2","1","3","10","1","0","0","0","0","0","0"
"2015","1","MOBILEGOFM","0","0","1","27","27","13","0","0","0","2","1","3","1","1","0","0","0","0","0","0","0"
"2012","1","MOBILEGOFM","0","0","1","27","27","7","0","0","0","0","1","3","10","2","1","0","0","0","0","0","0"
"2010","1","MOBILEGOFM","0","0","1","27","27","7","0","0","0","0","2","5","7","4","0","0","0","0","0","0","0"
"2011","1","MOBILEGOFM","0","0","1","27","27","9","0","0","0","0","3","3","3","1","0","0","0","0","0","0","0"
"1977","1","MOBILEGOFM","0","0","1","27","27","50","0","0","4","17","39","14","4","0","0","0","0","0","0","0","0"
"1976","1","MOBILEGOFM","0","0","1","27","27","69","0","0","0","26","87","484","0","0","0","0","0","0","0","0","0"
"1982","1","MOBILEGOFM","0","0","1","27","27","11","0","0","0","2","43","16","0","0","0","0","0","0","0","0","0"
"1981","1","MOBILEGOFM","0","0","1","27","27","50","0","0","0","32","80","2","0","0","0","0","0","0","0","0","0"
"1993","1","MOBILEGOFM","0","0","1","27","27","41","0","0","0","0","9","42","25","4","0","0","0","0","0","0","0"
"1974","1","MOBILEGOFM","0","0","1","27","27","37","0","0","0","31","14","1","0","0","0","0","0","0","0","0","0"
"2006","1","MOBILEGOFM","0","0","1","27","27","44","0","0","0","0","4","16","13","1","0","0","0","0","0","0","0"
"1992","1","MOBILEGOFM","0","0","1","27","27","37","0","0","0","2","13","32","15","0","0","0","0","0","0","0","0"
"1983","1","MOBILEGOFM","0","0","1","27","27","16","0","0","0","12","0","1","0","0","0","0","0","0","0","0","0"
"1984","1","MOBILEGOFM","0","0","1","27","27","49","0","0","1","33","70","0","0","0","0","0","0","0","0","0","0"
"1969","1","MOBILEGOFM","0","0","1","27","27","4","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"1985","1","MOBILEGOFM","0","0","1","27","27","20","0","0","0","46","51","12","0","0","0","0","0","0","0","0","0"
"1988","1","MOBILEGOFM","0","0","1","27","27","30","0","0","0","1","56","30","1","1","0","0","0","0","0","0","0"
"1986","1","MOBILEGOFM","0","0","1","27","27","17","0","0","0","11","48","3","0","0","0","0","0","0","0","0","0"
"1975","1","MOBILEGOFM","0","0","1","27","27","20","0","0","1","5","83","0","0","0","0","0","0","0","0","0","0"
"1991","1","MOBILEGOFM","0","0","1","27","27","39","0","0","0","2","25","17","13","1","1","0","0","0","0","0","0"
"1990","1","MOBILEGOFM","0","0","1","27","27","41","0","0","0","3","25","49","27","0","0","0","0","0","0","0","0"
"1989","1","MOBILEGOFM","0","0","1","27","27","15","0","0","0","0","10","64","6","0","0","0","0","0","0","0","0"
"1967","1","MOBILEGOFM","0","0","1","27","27","25","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"1987","1","MOBILEGOFM","0","0","1","27","27","33","0","0","0","25","31","9","1","0","0","0","0","0","0","0","0"
"1971","1","MOBILEGOFM","0","0","1","27","27","6","0","0","0","0","11","67","0","0","0","0","0","0","0","0","0"
"1972","1","MOBILEGOFM","0","0","1","27","27","18","0","0","0","3","29","29","0","0","0","0","0","0","0","0","0"
"1968","1","MOBILEGOFM","0","0","1","27","27","5","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"1979","1","MOBILEGOFM","0","0","1","27","27","63","0","0","0","14","14","2","0","0","0","0","0","0","0","0","0"
"1980","1","MOBILEGOFM","0","0","1","27","27","128","0","0","0","61","66","1","0","0","0","0","0","0","0","0","0"
"2003","1","MOBILEGOFM","0","0","1","27","27","24","0","0","0","0","1","9","33","7","2","0","0","0","0","0","0"
"1978","1","MOBILEGOFM","0","0","1","27","27","68","0","0","0","16","91","5","0","0","0","0","0","0","0","0","0"
"2005","1","MOBILEGOFM","0","0","1","27","27","30","0","0","0","0","1","32","28","0","0","0","0","0","0","0","0"
"2007","1","MOBILEGOFM","0","0","1","27","27","34","0","0","0","0","2","23","15","4","2","0","0","0","0","0","0"
"2004","1","MOBILEGOFM","0","0","1","27","27","33","0","0","0","0","4","38","20","3","0","0","0","0","0","0","0"
"1999","1","MOBILEGOFM","0","0","1","27","27","43","0","0","0","0","1","2","35","15","0","0","0","0","0","0","0"
"1998","1","MOBILEGOFM","0","0","1","27","27","25","0","0","0","0","0","3","15","10","1","0","0","0","0","0","0"
"1994","1","MOBILEGOFM","0","0","1","27","27","27","0","0","0","0","0","21","43","6","0","0","0","0","0","0","0"
"2002","1","MOBILEGOFM","0","0","1","27","27","55","0","0","0","0","0","13","48","42","2","0","0","0","0","0","0"
"1997","1","MOBILEGOFM","0","0","1","27","27","33","0","0","0","0","0","12","43","9","0","0","0","0","0","0","0"
"1996","1","MOBILEGOFM","0","0","1","27","27","31","0","0","0","0","3","38","37","17","2","0","0","0","0","0","0"
"1995","1","MOBILEGOFM","0","0","1","27","27","23","0","0","0","0","0","0","31","37","4","0","0","0","0","0","0"
"2001","1","MOBILEGOFM","0","0","1","27","27","56","0","0","0","0","2","19","78","18","1","0","0","0","0","0","0"
"2000","1","MOBILEGOFM","0","0","1","27","27","37","0","0","0","0","0","19","43","7","0","0","0","0","0","0","0"
"2008","1","MOBILEGOFM","0","0","1","27","27","20","0","0","0","0","8","26","15","5","0","0","0","0","0","0","0"
"2009","1","MOBILEGOFM","0","0","1","27","27","23","0","0","0","0","12","18","26","8","1","0","0","0","0","0","0"
"2015","2","FIXEDGOFM","0","0","1","27","27","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"1966","2","FIXEDGOFM","0","0","1","27","27","160","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0"
"1977","2","FIXEDGOFM","0","0","1","27","27","196","0","0","1","32","9","0","1","0","0","0","0","0","0","0","0"
"1976","2","FIXEDGOFM","0","0","1","27","27","173","0","0","3","23","8","3","0","0","0","0","0","0","0","0","0"
"1981","2","FIXEDGOFM","0","0","1","27","27","306","0","0","0","15","21","0","0","0","0","0","0","0","0","0","0"
"1974","2","FIXEDGOFM","0","0","1","27","27","127","0","0","3","16","2","1","0","0","0","0","0","0","0","0","0"
"1964","2","FIXEDGOFM","0","0","1","27","27","255","0","0","0","11","7","0","0","1","0","0","0","0","0","0","0"
"1970","2","FIXEDGOFM","0","0","1","27","27","72","0","0","0","5","2","0","0","0","0","0","0","0","0","0","0"
"1986","2","FIXEDGOFM","0","0","1","27","27","12","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1975","2","FIXEDGOFM","0","0","1","27","27","122","0","0","1","23","16","0","0","0","0","0","0","0","0","0","0"
"1965","2","FIXEDGOFM","0","0","1","27","27","243","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"1967","2","FIXEDGOFM","0","0","1","27","27","206","0","0","0","12","2","0","0","0","0","0","0","0","0","0","0"
"1971","2","FIXEDGOFM","0","0","1","27","27","83","0","0","0","13","414","86","0","0","0","0","0","0","0","0","0"
"1972","2","FIXEDGOFM","0","0","1","27","27","93","0","0","1","5","332","257","12","0","0","0","0","0","0","0","0"
"1968","2","FIXEDGOFM","0","0","1","27","27","209","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0"
"1979","2","FIXEDGOFM","0","0","1","27","27","493","0","0","0","25","3","0","0","0","0","0","0","0","0","0","0"
"1980","2","FIXEDGOFM","0","0","1","27","27","175","0","0","0","19","1","0","0","0","0","0","0","0","0","0","0"
"1973","2","FIXEDGOFM","0","0","1","27","27","95","0","0","2","5","2","2","1","0","0","0","0","0","0","0","0"
"1978","2","FIXEDGOFM","0","0","1","27","27","217","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0"
"1999","2","FIXEDGOFM","0","0","1","27","27","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"1998","2","FIXEDGOFM","0","0","1","27","27","4","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0"
"2001","2","FIXEDGOFM","0","0","1","27","27","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"1966","1","FIXEDGOFM","0","0","1","27","27","61","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0"
"1977","1","FIXEDGOFM","0","0","1","27","27","52","0","0","0","7","1","0","0","0","0","0","0","0","0","0","0"
"1976","1","FIXEDGOFM","0","0","1","27","27","65","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"1974","1","FIXEDGOFM","0","0","1","27","27","17","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0"
"1975","1","FIXEDGOFM","0","0","1","27","27","32","0","0","0","6","47","0","0","0","0","0","0","0","0","0","0"
"1965","1","FIXEDGOFM","0","0","1","27","27","110","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0"
"1967","1","FIXEDGOFM","0","0","1","27","27","35","0","0","0","0","2","4","1","0","0","0","0","0","0","0","0"
"1971","1","FIXEDGOFM","0","0","1","27","27","20","0","0","0","0","70","79","0","0","0","0","0","0","0","0","0"
"1972","1","FIXEDGOFM","0","0","1","27","27","27","0","0","0","0","112","84","0","0","0","0","0","0","0","0","0"
"1968","1","FIXEDGOFM","0","0","1","27","27","99","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"1979","1","FIXEDGOFM","0","0","1","27","27","66","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"1998","1","FIXEDGOFM","0","0","1","27","27","6","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"1996","1","FIXEDGOFM","0","0","1","27","27","6","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"2014","2","MOBILEOTHER","0","0","1","27","27","27","0","0","0","0","0","6","8","5","0","0","0","0","0","0","0"
"2016","2","MOBILEOTHER","0","0","1","27","27","11","0","0","0","1","8","4","7","13","0","0","0","0","0","0","0"
"2015","2","MOBILEOTHER","0","0","1","27","27","19","0","0","0","0","1","11","20","4","2","0","0","0","0","0","0"
"2012","2","MOBILEOTHER","0","0","1","27","27","23","0","0","0","0","1","5","4","1","0","0","0","0","0","0","0"
"2013","2","MOBILEOTHER","0","0","1","27","27","31","0","0","0","0","1","4","1","1","0","0","0","0","0","0","0"
"2010","2","MOBILEOTHER","0","0","1","27","27","24","0","0","0","0","7","6","1","0","0","0","0","0","0","0","0"
"2011","2","MOBILEOTHER","0","0","1","27","27","17","0","0","0","0","0","2","1","3","0","0","0","0","0","0","0"
"1977","2","MOBILEOTHER","0","0","1","27","27","4","0","0","0","478","22","0","0","0","0","0","0","0","0","0","0"
"1976","2","MOBILEOTHER","0","0","1","27","27","13","0","0","16","297","477","897","3","0","0","0","0","0","0","0","0"
"1974","2","MOBILEOTHER","0","0","1","27","27","21","0","0","121","2437","201","13","2","0","0","0","0","0","0","0","0"
"2006","2","MOBILEOTHER","0","0","1","27","27","35","0","0","0","1","10","15","10","7","3","0","0","0","0","0","0"
"1970","2","MOBILEOTHER","0","0","1","27","27","5","0","0","0","378","4","0","0","0","0","0","0","0","0","0","0"
"1988","2","MOBILEOTHER","0","0","1","27","27","2","0","0","0","5","4","0","0","0","0","0","0","0","0","0","0"
"1975","2","MOBILEOTHER","0","0","1","27","27","17","0","0","8","632","2935","36","0","0","0","0","0","0","0","0","0"
"1967","2","MOBILEOTHER","0","0","1","27","27","7","0","0","24","93","173","161","237","0","0","0","0","0","0","0","0"
"1971","2","MOBILEOTHER","0","0","1","27","27","36","0","0","343","762","847","478","32","9","0","0","0","0","0","0","0"
"1972","2","MOBILEOTHER","0","0","1","27","27","16","0","0","111","540","400","66","6","0","0","0","0","0","0","0","0"
"1973","2","MOBILEOTHER","0","0","1","27","27","14","0","0","184","238","81","23","6","0","0","0","0","0","0","0","0"
"2003","2","MOBILEOTHER","0","0","1","27","27","28","0","0","0","0","2","14","12","14","1","0","0","0","0","0","0"
"2005","2","MOBILEOTHER","0","0","1","27","27","31","0","0","0","0","3","12","15","3","0","0","0","0","0","0","0"
"2007","2","MOBILEOTHER","0","0","1","27","27","9","0","0","0","0","2","4","4","0","0","0","0","0","0","0","0"
"2004","2","MOBILEOTHER","0","0","1","27","27","12","0","0","0","0","2","10","1","0","0","0","0","0","0","0","0"
"1999","2","MOBILEOTHER","0","0","1","27","27","5","0","0","0","0","0","1","4","2","0","0","0","0","0","0","0"
"1998","2","MOBILEOTHER","0","0","1","27","27","32","0","0","0","1","1","11","16","1","0","0","0","0","0","0","0"
"2002","2","MOBILEOTHER","0","0","1","27","27","20","0","0","0","0","0","4","17","6","0","0","0","0","0","0","0"
"1997","2","MOBILEOTHER","0","0","1","27","27","20","0","0","0","0","0","12","13","4","0","0","0","0","0","0","0"
"1996","2","MOBILEOTHER","0","0","1","27","27","9","0","0","0","0","2","16","4","0","0","0","0","0","0","0","0"
"1995","2","MOBILEOTHER","0","0","1","27","27","1","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0"
"2001","2","MOBILEOTHER","0","0","1","27","27","58","0","0","0","0","0","20","54","10","0","0","0","0","0","0","0"
"2000","2","MOBILEOTHER","0","0","1","27","27","17","0","0","0","0","1","9","7","0","0","0","0","0","0","0","0"
"2008","2","MOBILEOTHER","0","0","1","27","27","16","0","0","1","3","8","22","4","2","0","0","0","0","0","0","0"
"2009","2","MOBILEOTHER","0","0","1","27","27","15","0","0","0","2","8","9","23","4","0","0","0","0","0","0","0"
"2014","1","MOBILEOTHER","0","0","1","27","27","45","0","0","0","0","0","2","1","2","0","0","0","0","0","0","0"
"2016","1","MOBILEOTHER","0","0","1","27","27","30","0","0","0","0","4","2","11","35","3","0","0","0","0","0","0"
"2015","1","MOBILEOTHER","0","0","1","27","27","39","0","0","0","0","0","1","9","2","1","0","0","0","0","0","0"
"2012","1","MOBILEOTHER","0","0","1","27","27","49","0","0","0","0","0","5","14","7","5","1","0","0","0","0","0"
"2013","1","MOBILEOTHER","0","0","1","27","27","58","0","0","0","0","0","0","7","5","0","0","0","0","0","0","0"
"2010","1","MOBILEOTHER","0","0","1","27","27","44","0","0","0","0","8","19","26","16","0","0","0","0","0","0","0"
"2011","1","MOBILEOTHER","0","0","1","27","27","38","0","0","0","0","1","2","2","1","0","0","0","0","0","0","0"
"1977","1","MOBILEOTHER","0","0","1","27","27","21","0","0","0","78","227","55","32","0","0","0","0","0","0","0","0"
"1976","1","MOBILEOTHER","0","0","1","27","27","13","0","0","0","60","211","846","17","2","0","0","0","0","0","0","0"
"1982","1","MOBILEOTHER","0","0","1","27","27","4","0","0","0","3","23","3","0","0","0","0","0","0","0","0","0"
"1981","1","MOBILEOTHER","0","0","1","27","27","2","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0"
"1993","1","MOBILEOTHER","0","0","1","27","27","2","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0"
"1974","1","MOBILEOTHER","0","0","1","27","27","27","0","0","14","1332","119","31","0","0","0","0","0","0","0","0","0"
"2006","1","MOBILEOTHER","0","0","1","27","27","67","0","0","0","0","1","8","22","16","2","0","0","0","0","0","0"
"1969","1","MOBILEOTHER","0","0","1","27","27","3","0","0","0","24","96","0","0","0","0","0","0","0","0","0","0"
"1970","1","MOBILEOTHER","0","0","1","27","27","8","0","0","0","206","336","246","4","0","0","0","0","0","0","0","0"
"1985","1","MOBILEOTHER","0","0","1","27","27","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"1975","1","MOBILEOTHER","0","0","1","27","27","35","0","0","6","577","3411","271","1","0","0","0","0","0","0","0","0"
"1967","1","MOBILEOTHER","0","0","1","27","27","12","0","0","0","0","49","459","147","0","0","0","0","0","0","0","0"
"1971","1","MOBILEOTHER","0","0","1","27","27","32","0","0","10","316","972","415","6","0","0","0","0","0","0","0","0"
"1972","1","MOBILEOTHER","0","0","1","27","27","16","0","0","0","58","650","427","6","0","0","0","0","0","0","0","0"
"1979","1","MOBILEOTHER","0","0","1","27","27","3","0","0","0","2","2","3","0","0","0","0","0","0","0","0","0"
"1980","1","MOBILEOTHER","0","0","1","27","27","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"1973","1","MOBILEOTHER","0","0","1","27","27","14","0","0","0","142","22","39","2","0","0","0","0","0","0","0","0"
"2003","1","MOBILEOTHER","0","0","1","27","27","34","0","0","0","0","1","0","19","30","7","0","0","0","0","0","0"
"1978","1","MOBILEOTHER","0","0","1","27","27","11","0","0","0","2","44","5","0","0","0","0","0","0","0","0","0"
"2005","1","MOBILEOTHER","0","0","1","27","27","42","0","0","0","0","1","36","26","1","0","0","0","0","0","0","0"
"2007","1","MOBILEOTHER","0","0","1","27","27","47","0","0","0","0","0","24","7","13","5","1","0","0","0","0","0"
"2004","1","MOBILEOTHER","0","0","1","27","27","37","0","0","0","0","2","19","37","8","2","0","0","0","0","0","0"
"1999","1","MOBILEOTHER","0","0","1","27","27","23","0","0","0","0","0","1","18","16","3","0","0","0","0","0","0"
"1998","1","MOBILEOTHER","0","0","1","27","27","44","0","0","0","0","1","8","22","18","4","0","0","0","0","0","0"
"1994","1","MOBILEOTHER","0","0","1","27","27","8","0","0","0","0","0","2","9","2","0","0","0","0","0","0","0"
"2002","1","MOBILEOTHER","0","0","1","27","27","23","0","0","0","0","0","8","18","16","2","0","0","0","0","0","0"
"1997","1","MOBILEOTHER","0","0","1","27","27","22","0","0","0","0","2","4","28","4","0","0","0","0","0","0","0"
"1996","1","MOBILEOTHER","0","0","1","27","27","11","0","0","0","0","0","11","17","4","0","0","0","0","0","0","0"
"1995","1","MOBILEOTHER","0","0","1","27","27","5","0","0","0","0","0","0","6","14","1","0","0","0","0","0","0"
"2001","1","MOBILEOTHER","0","0","1","27","27","28","0","0","0","0","0","2","27","14","5","0","0","0","0","0","0"
"2000","1","MOBILEOTHER","0","0","1","27","27","38","0","0","0","0","0","7","39","9","1","0","0","0","0","0","0"
"2008","1","MOBILEOTHER","0","0","1","27","27","37","0","0","0","0","0","22","29","14","3","0","0","0","0","0","0"
"2009","1","MOBILEOTHER","0","0","1","27","27","40","0","0","0","0","6","31","54","13","0","1","0","0","0","0","0"
"2014","2","MOBILEGOFM","0","0","1","28","28","59","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2016","2","MOBILEGOFM","0","0","1","28","28","45","0","0","0","0","0","0","3","3","1","1","0","0","0","0","0"
"2015","2","MOBILEGOFM","0","0","1","28","28","48","0","0","0","0","0","1","0","1","1","1","0","0","0","0","0"
"2012","2","MOBILEGOFM","0","0","1","28","28","41","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0"
"2013","2","MOBILEGOFM","0","0","1","28","28","36","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0"
"2010","2","MOBILEGOFM","0","0","1","28","28","44","0","0","0","0","3","6","15","9","4","0","0","0","0","0","0"
"2011","2","MOBILEGOFM","0","0","1","28","28","55","0","0","0","0","0","0","3","1","2","0","0","0","0","0","0"
"1966","2","MOBILEGOFM","0","0","1","28","28","19","0","0","0","1","16","0","0","0","0","0","0","0","0","0","0"
"1977","2","MOBILEGOFM","0","0","1","28","28","31","0","0","0","16","14","10","19","0","0","0","0","0","0","0","0"
"1976","2","MOBILEGOFM","0","0","1","28","28","55","0","0","1","25","67","132","3","0","0","0","0","0","0","0","0"
"1982","2","MOBILEGOFM","0","0","1","28","28","90","0","0","1","7","171","29","0","0","0","0","0","0","0","0","0"
"1981","2","MOBILEGOFM","0","0","1","28","28","48","0","0","0","80","91","2","0","0","0","0","0","0","0","0","0"
"1993","2","MOBILEGOFM","0","0","1","28","28","82","0","0","0","0","0","19","84","28","3","0","0","0","0","0","0"
"1974","2","MOBILEGOFM","0","0","1","28","28","61","0","0","0","406","92","9","0","0","0","0","0","0","0","0","0"
"2006","2","MOBILEGOFM","0","0","1","28","28","65","0","0","0","0","0","3","19","7","0","0","0","0","0","0","0"
"1992","2","MOBILEGOFM","0","0","1","28","28","89","0","0","0","0","2","43","48","17","1","0","0","0","0","0","0"
"1964","2","MOBILEGOFM","0","0","1","28","28","16","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0"
"1983","2","MOBILEGOFM","0","0","1","28","28","118","0","0","1","109","5","7","0","0","0","0","0","0","0","0","0"
"1984","2","MOBILEGOFM","0","0","1","28","28","112","0","0","2","67","95","1","0","0","0","0","0","0","0","0","0"
"1970","2","MOBILEGOFM","0","0","1","28","28","26","0","0","3","57","160","136","78","3","0","0","0","0","0","0","0"
"1985","2","MOBILEGOFM","0","0","1","28","28","67","0","0","0","142","67","8","0","1","0","0","0","0","0","0","0"
"1988","2","MOBILEGOFM","0","0","1","28","28","45","0","0","0","2","73","24","1","0","0","0","0","0","0","0","0"
"1986","2","MOBILEGOFM","0","0","1","28","28","39","0","0","0","13","30","2","0","0","0","0","0","0","0","0","0"
"1975","2","MOBILEGOFM","0","0","1","28","28","59","0","0","0","19","129","3","0","0","0","0","0","0","0","0","0"
"1991","2","MOBILEGOFM","0","0","1","28","28","59","0","0","0","0","17","51","25","6","0","0","0","0","0","0","0"
"1990","2","MOBILEGOFM","0","0","1","28","28","66","0","0","0","5","13","21","22","1","0","0","0","0","0","0","0"
"1989","2","MOBILEGOFM","0","0","1","28","28","53","0","0","0","2","34","56","7","2","0","0","0","0","0","0","0"
"1967","2","MOBILEGOFM","0","0","1","28","28","22","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0"
"1987","2","MOBILEGOFM","0","0","1","28","28","46","0","0","0","24","37","18","0","0","0","0","0","0","0","0","0"
"1971","2","MOBILEGOFM","0","0","1","28","28","17","0","0","0","0","19","151","1","0","0","0","0","0","0","0","0"
"1972","2","MOBILEGOFM","0","0","1","28","28","53","0","0","6","47","156","263","170","0","0","0","0","0","0","0","0"
"1979","2","MOBILEGOFM","0","0","1","28","28","55","0","0","2","84","35","9","0","0","0","0","0","0","0","0","0"
"1980","2","MOBILEGOFM","0","0","1","28","28","138","0","0","0","85","40","1","0","0","0","0","0","0","0","0","0"
"1973","2","MOBILEGOFM","0","0","1","28","28","41","0","0","7","10","12","5","4","0","0","0","0","0","0","0","0"
"2003","2","MOBILEGOFM","0","0","1","28","28","69","0","0","0","0","0","6","21","8","0","0","0","0","0","0","0"
"1978","2","MOBILEGOFM","0","0","1","28","28","197","0","0","0","82","189","2","0","3","0","0","0","0","0","0","0"
"2005","2","MOBILEGOFM","0","0","1","28","28","83","0","0","0","0","0","8","27","5","0","0","0","0","0","0","0"
"2007","2","MOBILEGOFM","0","0","1","28","28","57","0","0","0","0","0","10","14","4","3","0","0","0","0","0","0"
"2004","2","MOBILEGOFM","0","0","1","28","28","59","0","0","0","0","0","26","15","0","0","0","0","0","0","0","0"
"1999","2","MOBILEGOFM","0","0","1","28","28","135","0","0","0","0","0","1","15","24","4","0","0","0","0","0","0"
"1998","2","MOBILEGOFM","0","0","1","28","28","72","0","0","0","0","0","5","28","14","3","1","0","0","0","0","0"
"1994","2","MOBILEGOFM","0","0","1","28","28","40","0","0","0","0","0","0","10","25","0","0","0","0","0","0","0"
"2002","2","MOBILEGOFM","0","0","1","28","28","102","0","0","0","0","0","5","31","28","3","0","0","0","0","0","0"
"1997","2","MOBILEGOFM","0","0","1","28","28","138","0","0","0","0","0","4","81","27","0","0","0","0","0","0","0"
"1996","2","MOBILEGOFM","0","0","1","28","28","86","0","0","0","0","0","20","53","20","3","0","0","0","0","0","0"
"1995","2","MOBILEGOFM","0","0","1","28","28","95","0","0","0","0","0","0","18","79","22","1","0","0","0","0","0"
"2001","2","MOBILEGOFM","0","0","1","28","28","72","0","0","0","0","0","0","24","15","1","0","0","0","0","0","0"
